City,Date,PM2.5,PM10,NO2,SO2,TempMax(deg-f),TempAvg(deg-f),TempMin(deg-f)
Delhi,2015-01-01,313.22,607.98,36.39,9.25,69,58.9,50
Delhi,2015-01-02,186.18,269.55,32.87,6.65,60,58.6,57
Delhi,2015-01-03,87.18,131.9,30.31,2.65,62,59.4,58
Delhi,2015-01-04,151.84,241.84,36.91,4.63,64,57.5,50
Delhi,2015-01-05,146.6,219.13,34.92,3.33,69,57.3,48
Delhi,2015-01-06,149.58,252.1,37.84,3.66,63,53.5,47
Delhi,2015-01-07,217.87,376.51,40.15,5.82,54,49.8,45
Delhi,2015-01-08,229.9,360.95,43.16,3.31,57,50.4,46
Delhi,2015-01-09,201.66,397.43,38.56,3.48,60,50.9,45
Delhi,2015-01-10,221.02,361.74,46.39,5.91,63,52.1,45
Delhi,2015-01-11,205.41,393.2,47.29,5.54,60,51.9,47
Delhi,2015-01-12,212.41,345.63,44.71,5.17,60,51,44
Delhi,2015-01-13,197.61,301.04,45.88,5.95,64,54.1,45
Delhi,2015-01-14,164.39,227.38,41.17,4.85,58,53.8,48
Delhi,2015-01-15,166.19,283.93,56.7,6.94,65,54.1,45
Delhi,2015-01-16,174.98,309.99,49.41,4.69,68,55.5,48
Delhi,2015-01-17,196.46,356.2,53.04,5.13,69,56.5,49
Delhi,2015-01-18,201.51,359.75,53.77,5.43,71,55.8,46
Delhi,2015-01-19,183.35,305.13,39.88,4.21,69,57,50
Delhi,2015-01-20,165.63,257.04,34.23,4.11,64,56.3,53
Delhi,2015-01-21,159.54,235.27,22.56,7.05,63,56,51
Delhi,2015-01-22,143.68,183.89,21.82,8.64,56,47.9,0
Delhi,2015-01-23,128.73,136.07,17.35,6.77,66,59.1,54
Delhi,2015-01-24,164.98,200.02,15.77,8.89,62,54.6,51
Delhi,2015-01-25,148.59,203.81,20.83,5.96,64,55.4,49
Delhi,2015-01-26,129.34,137.86,25.66,6.78,61,56.6,54
Delhi,2015-01-27,154.2,217.2,30.39,6.42,64,56.1,50
Delhi,2015-01-28,134.6,156.9,28.6,5.21,64,41,0
Delhi,2015-01-29,173.13,277,38.34,5.53,65,47.1,0
Delhi,2015-01-30,178.04,272.61,38.43,6.43,66,55,46
Delhi,2015-01-31,158.59,207.06,41.36,5.03,70,57.7,48
Delhi,2015-02-01,211.59,371.05,58.17,9.9,74,59,46
Delhi,2015-02-02,163.64,219.84,37.25,5.31,73,62.3,53
Delhi,2015-02-03,157.71,194.09,31.05,5.64,72,62.3,55
Delhi,2015-02-04,137.26,147.08,29.69,5.06,67,58.9,53
Delhi,2015-02-05,131.76,127.42,36.51,4.85,71,57.8,49
Delhi,2015-02-06,151.6,330.99,67,9.13,75,59.5,47
Delhi,2015-02-07,160.75,210.52,57.69,6.91,77,61.7,47
Delhi,2015-02-08,145.34,215.69,50.39,8.66,76,62.1,50
Delhi,2015-02-09,134.67,109.86,39.18,9.7,78,63.6,53
Delhi,2015-02-10,153.07,218.23,42.2,5.81,74,61.3,52
Delhi,2015-02-11,116.91,316.14,53.63,7.54,74,62.1,49
Delhi,2015-02-12,177.98,394.97,42.73,9.2,72,61.6,51
Delhi,2015-02-13,167.01,328.43,44.61,7.77,77,64.3,51
Delhi,2015-02-14,193.96,412.46,53.81,9.36,82,68.3,53
Delhi,2015-02-15,184.06,497.37,58.15,9.13,80,67.6,55
Delhi,2015-02-16,152.62,310.74,44.22,6.79,79,71.3,61
Delhi,2015-02-17,161.27,195.78,25.4,5.6,80,70.3,62
Delhi,2015-02-18,188.2,253.53,60.29,8.65,84,71.9,61
Delhi,2015-02-19,159.97,193.78,40.51,5.08,84,73.5,63
Delhi,2015-02-20,144.12,162.2,34.71,5.93,84,73,64
Delhi,2015-02-21,155.38,191.03,45.11,12.24,83,73.7,62
Delhi,2015-02-22,124.1,107.61,31.83,5.68,82,62.6,0
Delhi,2015-02-23,141.39,157.01,38.23,9.43,82,70.8,63
Delhi,2015-02-24,170.16,238.33,48.4,9.28,83,73,60
Delhi,2015-02-25,148.19,169.57,29.28,5.94,82,74.1,65
Delhi,2015-02-26,140.78,171.64,20.95,6.98,80,69.1,60
Delhi,2015-02-27,130.42,163.67,24.75,12.12,78,67.1,55
Delhi,2015-02-28,105.86,169.28,20.65,12.48,84,70.6,57
Delhi,2015-03-01,71.83,98.89,21.42,10.99,65,63.3,60
Delhi,2015-03-02,53.71,60.15,13.43,3.21,71,63.3,58
Delhi,2015-03-03,83.49,112.1,23.75,5.07,69,61.1,55
Delhi,2015-03-04,91.07,139.15,24.28,4.68,73,63.3,53
Delhi,2015-03-05,106.57,196.19,31.12,5.97,79,66.6,52
Delhi,2015-03-06,101.75,163.14,26.59,5.96,80,68.1,59
Delhi,2015-03-07,77.57,90.54,19.15,5.18,80,65.4,57
Delhi,2015-03-08,63.24,80.2,20.35,3.98,76,67.7,59
Delhi,2015-03-09,76.62,117.38,18.21,4.2,74,65,56
Delhi,2015-03-10,86.7,150.92,18.82,3.84,74,66,53
Delhi,2015-03-11,104.29,176.2,25.63,6.3,78,66.3,56
Delhi,2015-03-12,115.93,203.75,32.29,7.03,82,68.9,57
Delhi,2015-03-13,108.66,173.89,30.75,10.65,83,72.5,60
Delhi,2015-03-14,67.94,105.29,29.78,10.14,79,70.9,64
Delhi,2015-03-15,38.89,46.68,17.76,4.25,67,64.4,61
Delhi,2015-03-16,45.39,74.14,17.14,8.8,79,69,60
Delhi,2015-03-17,55.55,104.33,20.96,7.19,80,71.5,60
Delhi,2015-03-18,50.59,95.56,16.6,3.6,78,69.3,60
Delhi,2015-03-19,69.51,136.67,23.77,4.97,82,72.2,59
Delhi,2015-03-20,96.62,168,29.04,6.66,86,73.1,60
Delhi,2015-03-21,96.28,172.91,29.21,7.31,88,76.9,63
Delhi,2015-03-22,72.2,122.12,20.27,4.4,89,79.2,67
Delhi,2015-03-23,78.47,131.42,23.04,4.07,90,77.7,66
Delhi,2015-03-24,91.87,179.36,30.01,7.35,94,78.4,65
Delhi,2015-03-25,107.26,201.08,33.82,11.82,95,83.2,67
Delhi,2015-03-26,109.78,217.9,33.02,9.3,97,85.5,70
Delhi,2015-03-27,62.27,117.81,24.76,10.91,95,81.9,69
Delhi,2015-03-28,102.22,212.96,29.41,17.16,95,81.6,66
Delhi,2015-03-29,104.36,202.01,33.86,16.92,83,77.1,68
Delhi,2015-03-30,44.19,57,17.6,7.75,82,75,69
Delhi,2015-03-31,55.66,78.64,20.13,9.34,87,79.3,68
Delhi,2015-04-01,112.86,167.6,32.71,19.48,91,79.3,68
Delhi,2015-04-02,78.51,112.78,20.54,14.37,94,73.4,0
Delhi,2015-04-03,66.52,76.05,18.47,10.62,85,76,67
Delhi,2015-04-04,62.56,86.11,24.96,12.94,77,69.9,65
Delhi,2015-04-05,78.61,145.1,27.75,16.72,86,64.9,0
Delhi,2015-04-06,119.7,195.47,32.83,16.63,88,77.3,66
Delhi,2015-04-07,66.09,95.81,24.47,8.34,85,76.1,70
Delhi,2015-04-08,95.34,120.2,34.72,17.99,89,77.4,67
Delhi,2015-04-09,63.57,148.17,35.15,10.48,90,78.4,68
Delhi,2015-04-10,96.56,203.67,52.77,15.8,94,80.8,67
Delhi,2015-04-11,131.39,234.65,59.52,21.5,96,81.5,68
Delhi,2015-04-12,75.35,91.73,45.3,13.08,82,76,70
Delhi,2015-04-13,86.49,116.62,50.3,14.99,90,77.7,68
Delhi,2015-04-14,77.07,132.68,42.65,14.04,89,80.1,70
Delhi,2015-04-15,98.79,161.43,47.41,13.75,93,81.6,71
Delhi,2015-04-16,81.81,164.56,44.06,21.44,87,78.1,70
Delhi,2015-04-17,65.78,180.67,40.09,14.34,94,81.8,69
Delhi,2015-04-18,119.82,268.65,51.11,17.21,99,89.8,80
Delhi,2015-04-19,125.53,308.82,64.73,18.02,104,90.7,81
Delhi,2015-04-20,121.51,336.63,60.41,20.98,103,90.3,81
Delhi,2015-04-21,114.5,327.81,50.7,19.38,101,90.6,81
Delhi,2015-04-22,101.83,279.41,55.27,19.29,101,87.4,73
Delhi,2015-04-23,118.57,273.68,76.46,21.81,102,87.5,72
Delhi,2015-04-24,143.22,313.53,88.61,26.89,102,89.1,76
Delhi,2015-04-25,106.76,318.88,58.87,17.56,98,86.8,74
Delhi,2015-04-26,65.36,160.3,31.23,12.67,93,85.1,77
Delhi,2015-04-27,67.08,174.5,35.54,11.92,98,86.3,74
Delhi,2015-04-28,81.37,141.25,34.88,13.97,98,88,77
Delhi,2015-04-29,63.76,131.56,42.98,13.98,98,89.4,78
Delhi,2015-04-30,60.56,171.42,43.9,12.85,102,92,80
Delhi,2015-05-01,76.1,192.81,42.99,13.1,98,88.9,77
Delhi,2015-05-02,72.66,206.1,62.09,16.16,99,86.3,74
Delhi,2015-05-03,121.94,334.02,83.3,19.43,100,89,73
Delhi,2015-05-04,108.98,326.71,85.5,17.53,103,87.6,74
Delhi,2015-05-05,145.99,366.85,107.85,26,105,90.1,72
Delhi,2015-05-06,171.33,346.98,87.88,25.26,108,93.5,78
Delhi,2015-05-07,117.76,343.12,63.18,24.63,108,97.1,85
Delhi,2015-05-08,90.66,305.38,56.54,20.79,108,93.4,81
Delhi,2015-05-09,106.4,285.38,63.57,18.15,108,96.3,83
Delhi,2015-05-10,101.21,283.47,57.51,16.92,108,95.1,81
Delhi,2015-05-11,97.57,336.82,42.7,15.11,101,93,88
Delhi,2015-05-12,96.34,293.26,43.04,10.84,101,93.2,81
Delhi,2015-05-13,83.42,174.52,48.61,9.08,93,81.7,75
Delhi,2015-05-14,78.06,196.08,42.22,10.42,95,85.2,74
Delhi,2015-05-15,97.87,240.34,63.55,15.02,95,85.6,78
Delhi,2015-05-16,77.52,186.28,75.5,15.03,95,85.8,74
Delhi,2015-05-17,97.16,188.39,57.63,20.15,101,89.9,78
Delhi,2015-05-18,66.85,172.35,47.64,15.04,108,96.7,85
Delhi,2015-05-19,89.85,240.31,75.47,14.58,106,90.1,79
Delhi,2015-05-20,67.41,176.25,52.69,20.3,105,93.1,76
Delhi,2015-05-21,75.54,335.13,53.03,14.85,107,95.5,83
Delhi,2015-05-22,67.91,235.99,56.84,14.77,109,98.8,83
Delhi,2015-05-23,69.02,313.73,52.79,10.73,110,101.3,89
Delhi,2015-05-24,79.1,251.52,56.29,18.96,107,96.2,83
Delhi,2015-05-25,117.27,340.66,60.65,11.78,112,101,85
Delhi,2015-05-26,96.09,311.08,51.77,9.9,112,99.9,85
Delhi,2015-05-27,84.71,231.35,70.43,17.48,106,91,78
Delhi,2015-05-28,182.76,436.17,72.67,14.33,106,97.2,87
Delhi,2015-05-29,106.61,275.6,64.94,12.9,106,95.7,86
Delhi,2015-05-30,92.68,239.12,65.26,17.68,108,98.4,84
Delhi,2015-05-31,73.62,236.8,41.86,13.08,105,96.8,88
Delhi,2015-06-01,49.42,175.39,48.55,9.96,94,86.2,74
Delhi,2015-06-02,52.51,117.86,54.29,6.73,99,87,79
Delhi,2015-06-03,65.28,137.7,65.25,6.31,89,83.9,79
Delhi,2015-06-04,85.45,170.55,62.38,5.53,100,89,77
Delhi,2015-06-05,83.02,241.67,62.63,4.12,101,90.2,81
Delhi,2015-06-06,44.54,119.29,46.37,7.37,101,91.7,81
Delhi,2015-06-07,85.03,186.2,77.07,9.53,107,93.2,81
Delhi,2015-06-08,137.7,269.3,109.34,10.44,108,97.3,84
Delhi,2015-06-09,136.05,393.7,76.88,8.84,108,99.6,91
Delhi,2015-06-10,63.77,166.31,31.27,5.91,106,97.9,91
Delhi,2015-06-11,115.57,259.73,32.99,6.02,105,96.6,88
Delhi,2015-06-12,83.29,180.06,36.36,5.52,106,97.1,87
Delhi,2015-06-13,73.7,158.24,52.9,5.34,103,88.6,78
Delhi,2015-06-14,74.56,121.44,68.76,5.33,89,80.3,72
Delhi,2015-06-15,106.11,206.42,72.79,6.3,95,86.4,81
Delhi,2015-06-16,132.21,282.05,81.57,6.16,101,91.2,82
Delhi,2015-06-17,123.56,271.79,70.96,6.95,103,93.6,82
Delhi,2015-06-18,132.21,268.84,94.25,9.31,104,97,84
Delhi,2015-06-19,110.65,216.46,65.21,7.8,107,97,87
Delhi,2015-06-20,80.31,160.22,52.7,10.22,98,92.4,89
Delhi,2015-06-21,59.73,82.7,50.78,6.11,93,87.1,77
Delhi,2015-06-22,85.4,139.2,58.88,6.18,99,89.6,83
Delhi,2015-06-23,101.99,152.18,61.18,7.9,103,89.7,82
Delhi,2015-06-24,126.07,214.45,60.31,8.09,95,87.6,77
Delhi,2015-06-25,37.59,62.38,44.72,7.67,85,79.8,76
Delhi,2015-06-26,76,182.48,46.88,6.84,97,88.4,78
Delhi,2015-06-27,69.46,195.2,38.55,7.28,99,90.8,84
Delhi,2015-06-28,79.84,214.78,47.19,7.53,102,93.9,83
Delhi,2015-06-29,48.5,96.78,38.37,7.74,94,87.9,81
Delhi,2015-06-30,53.79,109.92,46.06,9.15,96,88.5,81
Delhi,2015-07-01,57.99,135.43,49.64,8.88,99,90.3,80
Delhi,2015-07-02,67.12,175.9,52.45,6.86,101,91.6,83
Delhi,2015-07-03,65.25,219.31,37.09,8.91,102,93,84
Delhi,2015-07-04,88.75,212.16,35.54,7.24,99,92.4,82
Delhi,2015-07-05,135.92,435.2,36.89,6.42,100,95.6,91
Delhi,2015-07-06,60.27,143.86,44.07,7.91,90,82,78
Delhi,2015-07-07,52.2,78.64,51.7,7.82,92,83.2,78
Delhi,2015-07-08,67.92,127.38,52.69,7.94,95,88.4,80
Delhi,2015-07-09,65.95,128.93,53.39,7.86,92,85.5,81
Delhi,2015-07-10,47.68,95.1,46.71,8.97,82,80.4,79
Delhi,2015-07-11,29.08,41.31,51.39,8.61,80,77.9,77
Delhi,2015-07-12,32.29,34.16,32.77,7.15,79,77.7,76
Delhi,2015-07-13,36.68,54.36,37.71,8.11,92,85,77
Delhi,2015-07-14,44.48,112.83,43.46,8.04,95,87,82
Delhi,2015-07-15,63.79,243.97,38.05,9.62,99,92.7,84
Delhi,2015-07-16,77.2,244.69,36.72,10.29,97,89.1,83
Delhi,2015-07-17,77.99,148.95,42.07,12.46,92,87.3,84
Delhi,2015-07-18,71.11,148.87,48.79,10.77,90,84.9,81
Delhi,2015-07-19,67.39,144.11,52.87,10.4,94,86.5,82
Delhi,2015-07-20,49.58,83.22,62.37,10.17,92,84.1,79
Delhi,2015-07-21,40.97,78.76,46.3,12.19,95,89.2,81
Delhi,2015-07-22,38.97,85.89,41.41,20.43,96,89.6,85
Delhi,2015-07-23,34.02,81.25,39.98,16.71,95,89,85
Delhi,2015-07-24,46.13,94.49,43.99,16.01,95,91,85
Delhi,2015-07-25,46.01,97,42.86,15.58,97,89.4,84
Delhi,2015-07-26,29.81,86.01,30.66,15.09,92,85.9,81
Delhi,2015-07-27,22.82,53.28,33.21,12.69,91,84.1,79
Delhi,2015-07-28,24.69,51.98,40.25,7.61,91,85.9,79
Delhi,2015-07-29,29.04,56.7,35.69,9.68,86,83.3,79
Delhi,2015-07-30,25.76,47.91,32.96,9.49,88,85,81
Delhi,2015-07-31,37.85,122.18,35.9,9.7,88,84.3,80
Delhi,2015-08-01,41.32,126.33,35.14,10.8,90,84.2,78
Delhi,2015-08-02,47.81,123.24,37.96,10.27,92,85.5,80
Delhi,2015-08-03,56.02,154.28,40.17,8.75,96,89.5,81
Delhi,2015-08-04,54.46,136.88,46.74,9.72,97,89.2,83
Delhi,2015-08-05,59.13,117.08,52.78,10.41,94,86.5,83
Delhi,2015-08-06,65.47,126.56,52.51,10.73,92,85.5,81
Delhi,2015-08-07,64.58,154.92,48.24,10.22,91,83.8,81
Delhi,2015-08-08,70.05,149.92,50.51,7.68,86,83.5,81
Delhi,2015-08-09,55.51,105.17,39.47,5.83,85,82,79
Delhi,2015-08-10,82.27,140.54,45.46,6.9,94,87.4,81
Delhi,2015-08-11,77.04,137.74,49.43,6.23,90,83.1,80
Delhi,2015-08-12,52.45,87.66,45.71,6.69,94,86.3,80
Delhi,2015-08-13,61.66,116.55,52.76,9.82,95,90.1,83
Delhi,2015-08-14,65.67,159.75,50.96,10.82,91,87.4,84
Delhi,2015-08-15,51.4,91.81,44.4,10.53,91,83.3,79
Delhi,2015-08-16,55.71,93.33,48.39,10.46,88,82.4,80
Delhi,2015-08-17,61.84,134.2,44.41,11.22,94,86.4,80
Delhi,2015-08-18,60.65,126.2,56.15,12.39,94,85.2,80
Delhi,2015-08-19,34.42,124.17,36.47,9.63,95,88.7,80
Delhi,2015-08-20,40.83,210.86,32,11.59,93,88.7,83
Delhi,2015-08-21,50.97,214.05,35.87,12.09,91,85.8,83
Delhi,2015-08-22,46.74,149.06,40.28,9.56,91,85.8,80
Delhi,2015-08-23,44.67,138.12,33.76,9.53,93,87,80
Delhi,2015-08-24,37.39,108.4,44.61,10.67,94,88.2,77
Delhi,2015-08-25,52.06,222.39,39.88,9.12,96,89.7,82
Delhi,2015-08-26,57.52,236.94,37.85,9.36,97,90.1,84
Delhi,2015-08-27,61.47,237.68,40.41,10.59,97,89.8,84
Delhi,2015-08-28,77.76,206.22,50.74,11.92,98,90,85
Delhi,2015-08-29,68.53,260.48,49.3,11.11,98,91,83
Delhi,2015-08-30,57.85,230.76,39.84,10.39,98,90.9,85
Delhi,2015-08-31,51.67,220.14,32.53,12.77,96,90.4,84
Delhi,2015-09-01,73.78,230.34,27.42,10.45,98,91.8,85
Delhi,2015-09-02,97.63,318.24,29.16,10.79,97,90.8,83
Delhi,2015-09-03,99.5,278.36,35.31,9.82,97,89.3,82
Delhi,2015-09-04,97.31,284.54,41.7,14.94,99,89.5,82
Delhi,2015-09-05,76.43,201.89,29.5,16.93,98,87.9,81
Delhi,2015-09-06,61.69,168.63,27.81,16.71,97,88.9,80
Delhi,2015-09-07,55.19,179.42,35.49,12.97,98,89.7,82
Delhi,2015-09-08,63.79,219.51,38.36,10.92,98,89.9,81
Delhi,2015-09-09,58.48,195.05,36.2,11.57,97,89.8,82
Delhi,2015-09-10,60.29,184.78,42.1,11.53,99,90.8,79
Delhi,2015-09-11,67.35,181.99,46.81,10.98,96,87.5,80
Delhi,2015-09-12,87.55,178.57,54.45,10.51,99,90,79
Delhi,2015-09-13,84.57,171.76,45.36,9.91,100,92.3,85
Delhi,2015-09-14,111.58,236.34,60.71,10.43,99,89.7,82
Delhi,2015-09-15,108.78,217.16,56.31,10.4,100,92,82
Delhi,2015-09-16,91.18,190.99,46.44,9.27,99,90.4,83
Delhi,2015-09-17,104.85,250.21,60.96,11.68,96,89.7,83
Delhi,2015-09-18,56.19,129.11,43.3,10.85,95,88.3,81
Delhi,2015-09-19,67.62,125.24,49.83,9.75,94,87.1,80
Delhi,2015-09-20,64.38,141.89,62.73,9.27,93,84.6,81
Delhi,2015-09-21,45.65,109.7,62.69,13.55,96,87.8,80
Delhi,2015-09-22,35.75,70.38,38.78,11.57,94,86.9,81
Delhi,2015-09-23,34.89,101.42,31.17,12.34,90,84.8,79
Delhi,2015-09-24,63.06,187.9,39.16,13.26,92,83,76
Delhi,2015-09-25,82.39,222.71,45.09,11.8,92,83.9,76
Delhi,2015-09-26,88.08,254.8,45.96,11.17,95,85.3,76
Delhi,2015-09-27,89.75,252.06,44.13,9.76,91,83.5,78
Delhi,2015-09-28,69.57,190.18,43.41,10.38,93,84.5,76
Delhi,2015-09-29,68.34,172.35,48.19,10.68,92,84.1,74
Delhi,2015-09-30,61.08,155.26,42.91,9.59,95,84.9,74
Delhi,2015-10-01,85.7,205.18,54.68,11.42,95,84.7,73
Delhi,2015-10-02,97.62,220.56,52.53,9.77,95,72.5,0
Delhi,2015-10-03,103.58,293.23,54.93,11.41,96,85.8,74
Delhi,2015-10-04,145.97,335.82,62.84,15.08,98,85.3,74
Delhi,2015-10-05,180.52,347.95,75.42,17.32,97,84.9,72
Delhi,2015-10-06,151.57,355.56,65.07,11.35,95,83.1,75
Delhi,2015-10-07,144.04,305.35,57.05,11.15,93,84.1,74
Delhi,2015-10-08,148.44,291.66,58.32,12.13,95,83,74
Delhi,2015-10-09,130.22,284.27,65.15,15.27,96,84,73
Delhi,2015-10-10,147.71,287.93,61.29,13.94,98,84.1,70
Delhi,2015-10-11,111.34,246.3,51.83,12.01,97,84,71
Delhi,2015-10-12,100.7,232.58,52.92,14.75,95,86.7,72
Delhi,2015-10-13,97.67,189.31,48.92,11.84,94,86,78
Delhi,2015-10-14,75.81,155.25,43.47,10.89,94,82.9,73
Delhi,2015-10-15,95.24,199.77,60.8,10.84,94,82.9,72
Delhi,2015-10-16,148.29,301.61,68.24,11.98,95,82.4,72
Delhi,2015-10-17,90.66,137.89,20.29,7.56,94,83.6,74
Delhi,2015-10-18,156.71,263.15,41.09,10.14,91,69.4,0
Delhi,2015-10-19,170.28,312.88,61.67,16.24,96,82.7,73
Delhi,2015-10-20,198.1,336.47,74.62,16.73,93,81.9,74
Delhi,2015-10-21,158.04,265.39,46.9,15.64,91,82.2,72
Delhi,2015-10-22,116.98,213.49,32.96,13.27,91,77,66
Delhi,2015-10-23,143.73,289.01,67.38,21.35,90,75.5,65
Delhi,2015-10-24,169.22,341.7,71.38,18.2,92,77.1,66
Delhi,2015-10-25,147.65,281.8,56.46,13.81,94,80.3,66
Delhi,2015-10-26,101.61,214.37,47.8,20.57,91,78.6,69
Delhi,2015-10-27,113.2,260.46,49.25,21.2,88,77.7,67
Delhi,2015-10-28,112.89,254.24,43.78,18.61,79,69.5,64
Delhi,2015-10-29,95.72,183.08,57.74,24.29,84,71.9,61
Delhi,2015-10-30,108.4,156.58,42.63,18.92,84,73.1,63
Delhi,2015-10-31,245.97,274.06,35.11,17.66,85,73.1,64
Delhi,2015-11-01,277.53,379.38,60.17,28.58,87,74.3,63
Delhi,2015-11-02,232.4,361,68.4,31.66,88,75.3,65
Delhi,2015-11-03,244.78,385.66,82.74,29.19,86,75.7,67
Delhi,2015-11-04,293.49,401.49,87.47,31.58,89,74.9,65
Delhi,2015-11-05,161.78,234.94,63.78,21.21,80,72.1,67
Delhi,2015-11-06,153.33,260.04,58.13,20.9,86,73.3,63
Delhi,2015-11-07,353.86,496.61,86.59,19.96,81,71.3,63
Delhi,2015-11-08,217.55,356.92,75.98,31.77,82,71.5,64
Delhi,2015-11-09,201.44,364.2,79.2,40.75,85,73,63
Delhi,2015-11-10,249.95,452.96,84.89,33.72,83,72.9,63
Delhi,2015-11-11,219.68,408.52,55.72,25.96,83,71.1,64
Delhi,2015-11-12,258.48,398.16,54.69,28.58,84,71.5,63
Delhi,2015-11-13,291.66,469.38,61.66,21.15,84,72.3,63
Delhi,2015-11-14,221.68,377.4,60.05,21.27,85,72.4,64
Delhi,2015-11-15,214.24,342.13,83.62,22.68,88,72.6,62
Delhi,2015-11-16,184.02,323.56,85.03,21.27,84,71.4,63
Delhi,2015-11-17,136.22,280.47,57.11,17.53,83,69.4,59
Delhi,2015-11-18,188.09,367.46,74.39,21.78,80,65.6,54
Delhi,2015-11-19,238.69,397.16,96.62,25.59,81,65.1,54
Delhi,2015-11-20,271.42,470.08,101.44,26.81,81,65.1,54
Delhi,2015-11-21,293.73,467.32,97.76,23.06,82,67,55
Delhi,2015-11-22,247.27,450.96,92.32,20.77,84,65.9,55
Delhi,2015-11-23,266.95,419.98,105.29,24.92,84,62.8,54
Delhi,2015-11-24,241.61,424.09,88.74,19.65,81,65.3,54
Delhi,2015-11-25,149.14,312.85,54.63,15.97,82,66.9,57
Delhi,2015-11-26,182.5,317.46,69.29,21.35,84,68,55
Delhi,2015-11-27,193.58,343.26,71.35,19.49,73,64.9,60
Delhi,2015-11-28,172.89,294.29,47.21,17.09,76,65.9,58
Delhi,2015-11-29,190.46,342.59,51.84,20.73,76,65,56
Delhi,2015-11-30,282.76,419.33,78.48,24.51,81,68.3,58
Delhi,2015-12-01,183.28,371.83,83.03,16.48,79,66.8,58
Delhi,2015-12-02,170.74,399.64,95.99,19.04,76,64.3,57
Delhi,2015-12-03,190.14,412.29,92.91,19.24,76,63.8,54
Delhi,2015-12-04,186.64,352.14,79.52,20.76,79,65,55
Delhi,2015-12-05,282.01,433.03,121.11,31.36,81,63.3,52
Delhi,2015-12-06,218.22,439.01,113.45,34.05,78,62.9,53
Delhi,2015-12-07,249.8,421.49,103.77,22.34,78,63.8,54
Delhi,2015-12-08,283.59,478.19,140.09,23.41,80,65,55
Delhi,2015-12-09,250.69,411.48,93.99,21.72,75,65,54
Delhi,2015-12-10,211.95,386.66,78.05,22.11,77,66.7,57
Delhi,2015-12-11,198.38,410.6,64.21,18.41,72,62.8,56
Delhi,2015-12-12,184.12,385.05,55.01,16.09,59,55.5,51
Delhi,2015-12-13,135.42,338.3,63.9,18.89,68,55.1,46
Delhi,2015-12-14,118.6,380.24,59.09,13.66,70,55.6,44
Delhi,2015-12-15,88.3,233,40.52,14.88,72,55.5,45
Delhi,2015-12-16,111.45,233,34.44,14.56,73,55.1,42
Delhi,2015-12-17,152.24,233,23.07,19.41,70,54.1,44
Delhi,2015-12-18,136.75,233,25.24,19.87,70,55.1,45
Delhi,2015-12-19,114.35,233,26.84,13.17,69,54.4,45
Delhi,2015-12-20,181.67,233,111.18,18.97,69,53.3,42
Delhi,2015-12-21,135.78,233,78.99,15.59,69,54.4,45
Delhi,2015-12-22,204.72,391.9,136.15,23.64,68,53.6,45
Delhi,2015-12-23,321.52,589.93,102.69,22.66,66,54.5,45
Delhi,2015-12-24,129.08,486.66,55.01,13.43,66,52.8,44
Delhi,2015-12-25,132.56,294.13,71.91,17.57,66,52.8,44
Delhi,2015-12-26,158.69,331.93,88.96,21.02,70,54.9,44
Delhi,2015-12-27,187.01,375.13,90.57,21.41,72,59.5,48
Delhi,2015-12-28,148.77,332.68,75.69,20.34,76,62.8,54
Delhi,2015-12-29,159.67,325.05,73.11,21.23,74,62.6,53
Delhi,2015-12-30,233.97,391.19,87.4,22.31,76,59.4,49
Delhi,2015-12-31,240.97,389.18,72.93,24.08,77,60.6,48
Delhi,2016-01-01,295.71,476.09,94.04,23.57,74,58.4,47
Delhi,2016-01-02,239.21,395.29,81.22,23.33,71,57.1,48
Delhi,2016-01-03,270.1,484.82,76.67,19.94,72,57.9,49
Delhi,2016-01-04,339.8,586.2,133.95,27.9,73,60.3,49
Delhi,2016-01-05,318.1,535.3,118.81,30.24,73,62.7,53
Delhi,2016-01-06,305.51,524.01,103.78,25.78,76,63.4,54
Delhi,2016-01-07,391.54,587.23,96.36,26.47,75,62.9,54
Delhi,2016-01-08,339.87,540.86,67.85,14.19,70,60,54
Delhi,2016-01-09,158.43,324.64,60.63,17.94,72,60.4,52
Delhi,2016-01-10,183.24,345.68,68.86,24.96,76,60,50
Delhi,2016-01-11,227.13,411.6,76.4,23.98,77,59.9,49
Delhi,2016-01-12,195.21,381.19,78.61,24.06,76,61.5,49
Delhi,2016-01-13,248.59,399.59,73.18,16.73,73,63.1,57
Delhi,2016-01-14,196.87,339.06,55.91,11.82,65,58.4,51
Delhi,2016-01-15,178.8,259.53,45.85,10.86,59,54.9,51
Delhi,2016-01-16,138.86,220.21,41.92,11.25,62,55.4,51
Delhi,2016-01-17,179.48,268.5,58.56,15.89,65,55.9,49
Delhi,2016-01-18,269.05,451.43,78.22,15.42,65,54.4,45
Delhi,2016-01-19,278.2,430.74,61.04,12.59,59,53.4,49
Delhi,2016-01-20,272.1,415.38,56.67,14.75,59,52.1,46
Delhi,2016-01-21,196.83,318.08,52.83,11.99,62,51.5,44
Delhi,2016-01-22,290.66,418.92,73.9,17.13,62,51.8,42
Delhi,2016-01-23,294.3,480,78.21,16.81,72,56.4,42
Delhi,2016-01-24,303.5,446.28,64.55,14.74,61,50.6,46
Delhi,2016-01-25,217.05,362.08,66.89,16.09,63,51.5,45
Delhi,2016-01-26,308.75,462.91,80.14,17.97,69,56.1,50
